Tester ID/Tester Station: /CP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4089,58,58,103,34,-510.413,-513.292,-513.397,-513.533,-515.574,-516.382,-465.27,-453.139,-505.361,12.904,12.751,12.751,13.057,12.904,12.904,12.904,12.751,13.057,12.904,12.598,12.904,12.904,12.904,12.598,12.751,12.904,13.057,12.904,12.904,12.751,12.751,12.751,13.057,12.904,12.751,12.598,12.751,13.057,12.904,12.904,12.751,12.751,12.751,12.904,12.904,12.904,12.904,12.751,13.057,13.057,12.598,12.751,12.904,12.904,13.057,12.751,12.904,12.904,12.598,12.598,12.904,12.598,12.904,13.057,13.057,12.904,12.751,12.751,12.751,12.751,13.057,12.598,12.904,12.751
4090,58,58,102,34,-510.826,-514.135,-514.407,-513.99,-514.726,-514.682,-464.749,-452.521,-504.481,12.677,12.218,12.524,12.371,12.524,12.677,12.524,12.524,12.83,12.524,12.218,12.677,12.83,12.677,12.218,12.524,12.677,12.83,12.371,12.677,12.218,12.371,12.524,12.83,12.677,12.524,12.524,12.677,12.677,12.677,12.83,12.524,12.371,12.218,12.677,12.371,12.371,12.524,12.371,12.677,12.83,12.371,12.524,12.677,12.677,12.524,12.218,12.524,12.83,12.218,12.065,12.677,12.218,12.524,12.83,12.677,12.524,12.371,12.218,12.677,12.524,12.677,12.371,12.677,12.524
4091,7,7,101,34,-510.547,-513.76,-514.093,-513.91,-516.838,-517.575,-466.883,-454.557,-503.661,12.713,12.254,12.713,12.407,12.407,12.713,12.407,12.407,12.866,12.713,4996,4997,4997,4997,4996,4997,4997,4997,4996
4092,58,58,116,35,-512.773,-515.742,-516.227,-516.511,-516.763,-517.991,-466.05,-453.724,-507.482,17.417,17.722,17.417,17.875,18.028,17.111,17.722,17.111,17.417,17.57,17.264,17.875,17.417,17.264,17.264,17.264,17.57,17.417,17.57,17.111,17.722,17.722,17.111,17.722,17.111,17.264,17.264,17.722,17.57,17.57,17.111,17.417,17.722,17.417,17.57,17.417,17.264,17.264,17.264,17.264,17.417,17.722,17.264,17.57,17.417,17.57,17.57,17.722,17.722,17.264,17.417,17.264,17.111,17.417,17.57,17.264,17.417,17.417,17.417,17.111,17.111,17.264,17.417,17.57,17.57
4093,58,58,115,35,-513.368,-516.322,-516.528,-516.343,-519.149,-518.499,-467.056,-454.883,-506.097,17.007,17.007,16.854,17.007,17.313,16.549,17.007,16.701,16.854,17.007,16.701,17.313,16.854,16.701,16.701,16.701,16.854,16.549,16.701,16.701,16.854,16.854,16.396,17.16,16.701,16.701,16.549,16.854,16.701,16.854,16.701,16.701,16.854,16.396,16.701,16.549,16.549,16.549,16.549,16.701,16.701,16.854,16.549,16.701,16.701,16.854,16.701,16.854,16.854,16.701,16.701,16.396,16.549,16.549,16.854,16.396,16.701,16.701,16.701,16.701,16.549,16.701,16.549,16.854,16.701
4094,58,58,114,35,-513.327,-516.39,-516.726,-517.405,-517.27,-517.999,-467.769,-455.85,-507.345,17.788,17.941,17.788,18.094,18.094,17.634,18.094,17.634,17.788,17.788,17.634,18.094,17.788,17.788,17.634,17.788,17.634,17.634,17.788,17.634,17.941,17.941,17.634,17.941,17.481,17.788,17.634,17.941,17.788,17.788,17.481,17.634,17.788,17.788,17.634,17.481,17.481,17.634,17.634,17.634,17.634,17.941,17.634,17.634,17.481,17.788,17.634,17.788,17.634,17.481,17.634,17.481,17.634,17.634,17.788,17.634,17.634,17.788,17.941,17.634,17.634,17.481,17.481,17.788,17.788
4095,58,58,113,35,-512.673,-515.962,-515.993,-516.043,-517.628,-518.033,-466.777,-454.862,-506.423,16.99,17.143,17.143,17.45,17.297,16.837,17.297,16.837,16.99,17.143,16.684,17.45,16.99,16.684,16.684,16.684,16.99,16.837,16.99,16.684,17.143,17.297,16.684,16.99,16.837,16.837,16.684,17.143,16.99,16.99,16.837,16.837,17.143,16.837,16.99,16.684,16.684,16.684,16.837,16.837,16.837,17.143,16.837,17.143,16.837,17.143,16.99,17.143,17.143,16.531,16.837,16.684,16.684,17.143,17.143,16.837,16.99,16.99,16.99,16.837,16.837,16.837,16.837,17.143,16.99
4096,58,58,112,35,-511.907,-514.877,-515.304,-515.987,-518.007,-518.134,-466.377,-455.472,-507.26,14.82,14.361,14.514,14.514,14.514,14.514,14.361,14.667,14.514,14.82,14.667,14.361,14.514,14.514,14.82,14.667,14.667,14.82,14.208,14.514,14.208,14.361,14.667,14.667,14.82,14.667,14.82,14.361,14.667,14.208,14.667,14.514,14.361,14.514,14.514,14.361,14.667,14.82,14.82,14.82,14.514,14.361,14.667,14.514,14.82,14.667,14.361,14.208,14.514,14.82,14.514,14.514,14.82,14.667,14.667,14.361,14.667,14.667,14.514,14.667,14.972,14.82,14.667,14.361,14.361
4097,58,58,111,35,-512.743,-515.744,-515.836,-515.827,-518.627,-517.941,-466.565,-455.246,-507.047,14.471,14.471,14.471,14.623,14.623,14.471,14.623,14.471,14.471,14.623,14.471,14.623,14.623,14.318,14.471,14.471,14.623,14.471,14.318,14.471,14.623,14.623,14.471,14.623,14.471,14.623,14.471,14.318,14.623,14.471,14.471,14.471,14.623,14.318,14.318,14.471,14.471,14.318,14.471,14.318,14.318,14.471,14.318,14.318,14.471,14.471,14.318,14.318,14.623,14.471,14.471,14.471,14.471,14.471,14.623,14.165,14.623,14.623,14.318,14.471,14.318,14.471,14.471,14.318,14.318
4098,58,58,110,35,-511.717,-514.736,-514.778,-516.073,-517.72,-517.944,-466.053,-454.748,-506.862,14.187,14.035,14.187,14.187,14.035,14.035,13.729,14.34,13.882,14.035,14.035,14.035,13.729,14.035,14.035,14.035,14.035,14.035,14.035,13.882,13.729,13.729,13.882,13.882,14.035,14.035,13.882,13.729,13.882,13.423,13.882,13.882,13.729,14.187,14.035,13.882,13.576,14.187,14.035,14.035,14.187,14.035,14.187,14.035,14.035,14.34,13.882,13.882,13.882,14.035,13.729,13.882,14.035,14.035,13.729,14.035,14.035,13.882,14.035,13.882,14.187,14.035,13.882,13.729,13.882
4099,58,58,109,35,-512.484,-515.601,-514.955,-515.997,-518.277,-517.733,-466.282,-454.892,-506.912,15.198,14.739,15.045,14.739,14.739,15.045,14.739,15.198,14.892,14.739,14.892,14.739,14.586,14.739,14.892,15.045,14.739,14.892,14.739,14.739,14.586,14.586,14.892,14.586,14.892,14.892,14.739,14.586,14.739,14.434,14.892,14.739,14.434,15.045,14.892,14.739,14.739,14.892,14.892,14.739,14.892,14.739,15.045,14.586,14.586,14.739,14.586,14.739,14.434,14.739,14.739,14.892,14.892,14.739,14.434,14.739,14.739,14.586,14.892,14.892,15.198,14.892,14.892,14.434,14.586
4100,58,58,108,35,-512.99,-515.848,-515.119,-516.209,-518.061,-519.091,-467.017,-455.065,-507.994,14.973,15.432,14.973,14.82,15.432,14.82,14.82,14.82,14.667,14.973,14.667,15.126,15.279,14.973,15.126,14.973,14.667,15.126,15.279,14.82,14.667,14.973,14.667,15.279,14.973,14.667,15.126,15.279,15.126,14.667,14.514,14.667,15.126,15.279,15.126,14.514,14.973,14.82,15.126,14.667,14.667,15.126,14.973,15.126,15.126,15.126,14.667,14.667,15.126,14.973,15.126,14.973,14.973,14.667,14.973,14.973,14.667,14.667,14.667,14.667,14.667,15.279,14.667,14.667,14.667
4101,58,58,107,35,-511.784,-514.855,-514.588,-514.838,-517.535,-517.078,-466.131,-454.218,-506.88,13.453,13.759,13.453,13.453,13.3,13.453,13.3,13.606,13.3,13.3,13.3,13.3,13.453,13.453,13.606,13.3,13.3,13.3,13.453,13.453,13.3,13.3,13.453,13.3,13.3,13.453,13.453,13.3,13.3,13.3,13.3,13.453,13.453,13.453,13.606,13.3,13.3,13.3,13.3,13.3,13.3,13.147,13.3,13.3,13.3,13.3,13.3,13.453,13.3,13.3,13.606,13.3,13.3,13.3,13.3,13.3,13.3,13.147,13.3,13.3,13.606,13.453,13.3,13.3,13.3
4102,58,58,106,35,-511.59,-514.073,-514.142,-514.812,-515.193,-516.305,-465.904,-453.727,-506.406,12.71,12.863,12.557,12.557,13.169,12.71,12.71,12.557,12.405,12.557,12.405,13.016,12.71,12.71,12.71,12.863,12.71,13.169,13.016,12.557,12.557,12.863,12.405,13.169,13.016,12.252,12.71,12.863,12.863,12.557,12.71,12.252,12.71,12.863,12.252,12.405,12.863,12.71,12.863,12.71,12.252,12.863,13.016,12.71,12.863,12.71,12.405,12.252,12.863,12.863,12.863,13.016,12.863,12.557,12.71,12.71,12.252,12.557,12.405,12.557,12.252,12.71,12.557,12.71,12.71
4103,58,58,105,35,-511.084,-513.885,-514.376,-514.481,-516.718,-516.199,-465.25,-453.376,-504.261,12.693,12.541,12.388,12.541,12.999,12.388,12.388,12.235,12.235,12.388,12.235,12.541,12.541,12.388,12.541,12.693,12.388,12.693,12.693,12.235,12.235,12.388,12.235,12.846,12.541,12.082,12.388,12.693,12.693,12.388,12.235,12.082,12.388,12.541,12.388,12.235,12.693,12.235,12.541,12.388,12.082,12.693,12.693,12.541,12.846,12.388,12.235,12.235,12.541,12.541,12.388,12.693,12.693,12.235,12.388,12.541,12.082,12.235,12.235,12.235,11.93,12.388,12.388,12.235,12.235
4104,58,58,104,35,-521.728,-522.2,-526.593,-516.657,-522.802,-522.452,-471.605,-459.842,-511.882,9.901,9.901,10.055,9.901,9.748,10.208,10.055,10.208,9.901,9.595,9.748,9.901,9.595,9.595,9.748,9.595,9.595,10.055,9.901,9.748,9.748,9.901,9.595,9.442,10.055,10.055,9.595,9.748,9.595,9.595,9.595,10.055,9.595,9.442,9.748,9.748,9.901,9.748,9.901,9.748,10.208,10.055,10.055,9.748,9.748,9.901,9.748,9.748,10.055,9.748,9.595,10.208,10.055,9.901,10.055,9.748,10.208,9.595,10.055,9.748,9.901,10.055,10.208,10.055,9.595
4105,58,58,103,35,-525.645,-521.274,-522.14,-531.021,-499.837,-503.991,-461.648,-451.476,-501.419,1.646,2.106,1.953,1.799,1.799,2.106,2.106,2.106,1.646,1.646,1.799,1.953,1.646,1.799,1.799,1.646,1.646,1.953,1.646,1.493,1.799,1.953,1.646,1.646,1.799,2.106,1.646,1.646,1.493,1.646,1.646,2.106,1.646,1.493,1.953,1.646,1.953,1.799,1.799,1.953,1.953,2.106,1.953,1.646,1.646,1.799,1.953,1.953,1.799,1.799,1.646,2.106,1.953,2.106,2.106,1.646,2.259,1.799,1.799,1.799,1.646,1.953,1.953,1.953,1.799
4106,58,58,102,35,-501.848,-506.04,-513.36,-510.847,-520.525,-526.919,-469.156,-455.577,-510.395,13.826,13.979,14.285,14.132,13.979,14.132,14.132,14.132,13.979,13.979,14.132,14.132,13.826,13.826,13.979,13.826,13.826,13.979,13.826,13.979,13.979,14.132,14.132,13.979,13.979,13.979,13.826,13.826,13.979,13.826,13.826,14.132,13.979,13.826,13.826,13.979,14.132,13.979,13.979,14.132,13.979,14.132,14.132,13.979,13.826,13.979,13.979,14.132,14.132,13.979,13.826,14.285,13.979,13.979,14.132,13.826,14.132,13.979,14.285,13.979,13.826,14.132,13.979,14.132,13.979
4107,58,58,101,35,-515.501,-524.443,-521.517,-521.272,-524.067,-517.625,-459.461,-450.358,-499.9,2.047,2.2,2.352,2.2,1.741,2.2,2.2,2.352,1.894,1.741,1.894,2.047,1.741,1.741,1.894,1.741,1.741,2.047,1.741,1.741,1.741,1.894,1.741,1.435,1.894,2.047,1.588,1.894,1.588,1.741,1.741,2.2,1.741,1.588,1.894,1.741,2.2,1.741,1.894,2.047,1.894,2.352,2.2,1.741,1.741,1.894,1.894,2.047,2.047,1.894,1.588,2.505,2.2,2.2,2.2,1.741,2.352,1.894,2.2,1.894,1.894,2.2,2.047,2.047,1.741
4108,58,58,116,32,-512.748,-515.696,-515.288,-515.808,-517.898,-516.561,-464.802,-453.453,-506.295,16.852,16.546,17.005,16.546,16.546,16.852,16.24,16.699,16.852,16.852,16.393,16.546,16.546,16.699,16.393,17.005,16.699,16.852,16.393,16.852,16.546,16.393,16.546,16.393,16.24,16.852,16.546,16.699,16.24,16.699,16.393,16.699,16.852,16.546,16.699,16.393,16.393,16.393,17.005,16.24,16.24,16.393,16.546,16.699,16.699,16.24,16.393,17.005,16.393,16.699,16.699,16.24,16.546,16.546,16.699,16.852,17.005,16.546,16.546,16.852,16.699,16.393,16.546,16.24,16.699
4109,58,58,115,32,-513.297,-516.454,-515.958,-516.8,-519.004,-519.603,-466.471,-454.863,-506.893,16.98,16.827,17.133,16.98,16.827,16.827,16.827,16.98,17.133,17.133,16.827,16.827,16.827,16.98,16.827,17.133,16.98,16.827,16.827,16.98,16.674,16.827,16.674,16.827,16.674,16.827,16.827,16.827,16.674,16.827,16.674,16.827,16.98,16.827,16.827,16.827,16.674,16.674,16.98,16.674,16.674,16.674,16.827,16.827,16.827,16.674,16.827,16.827,16.827,16.98,16.98,16.674,16.674,16.674,16.98,16.827,16.98,16.674,16.674,16.98,16.98,16.674,16.827,16.674,16.827
4110,58,58,114,32,-513.784,-516.702,-516.031,-516.424,-519.162,-519.158,-466.655,-455.511,-506.412,18.043,17.89,18.196,17.737,17.737,17.89,17.584,18.043,18.043,17.89,17.737,17.737,17.584,17.737,17.584,18.043,18.043,17.89,17.584,17.89,17.584,17.737,17.737,17.737,17.431,18.043,17.89,17.584,17.584,17.737,17.89,17.89,18.043,17.737,17.89,17.584,17.737,17.584,17.89,17.737,17.431,17.431,17.737,17.89,17.89,17.584,17.584,17.89,17.584,17.737,17.737,17.431,17.737,17.737,17.737,17.89,18.043,17.737,17.584,17.89,17.737,17.584,17.584,17.431,17.737
4111,58,58,113,32,-512.76,-515.528,-515.607,-516.133,-518.509,-519.312,-466.261,-454.938,-506.091,15.84,15.534,16.146,15.687,15.534,15.84,15.534,15.84,16.146,15.993,15.534,15.534,15.84,15.687,15.381,15.993,15.687,15.993,15.687,15.993,15.534,15.534,15.534,15.687,15.228,15.84,15.993,15.687,15.381,15.84,15.687,15.687,15.993,15.84,15.84,15.687,15.534,15.534,15.993,15.534,15.534,15.381,15.687,15.84,15.993,15.534,15.687,15.993,15.687,15.687,15.687,15.381,15.534,15.687,15.84,15.993,15.993,15.84,15.687,15.993,15.84,15.687,15.534,15.381,15.84
4112,58,58,112,32,-513.187,-515.942,-515.768,-515.936,-519.196,-519.077,-466.75,-455.039,-505.424,17.058,16.752,16.599,16.905,16.599,17.058,16.752,17.058,17.058,16.905,16.905,16.905,16.446,16.752,16.752,16.599,16.905,16.599,16.599,16.446,16.599,16.752,16.905,16.752,16.905,16.599,16.599,16.446,16.752,16.446,16.905,16.752,17.058,16.752,16.446,16.446,16.293,16.905,16.752,16.446,16.905,16.752,16.752,17.058,17.058,16.446,16.599,15.988,16.599,16.905,16.293,17.058,16.599,16.905,16.752,16.446,16.141,16.141,16.905,16.446,16.446,16.293,16.752,16.752,16.293
4113,58,58,111,32,-513.062,-516.132,-515.609,-516.199,-519.1,-519.948,-467.082,-455.263,-506.618,17.336,17.183,16.877,17.03,16.877,16.877,17.03,17.183,17.336,16.877,16.877,16.571,16.418,16.877,16.724,16.571,16.571,16.724,16.724,16.265,16.418,16.877,17.03,16.571,16.724,16.724,16.571,16.418,16.571,16.418,16.877,16.571,16.877,16.724,16.724,16.265,16.265,16.724,16.877,16.418,16.724,16.724,16.877,16.877,16.571,16.571,16.877,15.96,16.418,16.877,16.113,16.724,16.418,16.877,16.571,16.877,15.96,15.807,16.724,16.418,16.418,16.418,16.571,16.571,16.265
4114,58,58,110,32,-513.988,-517.319,-516.838,-517.156,-520.024,-519.694,-467.395,-456.095,-507.323,18.87,19.023,18.87,19.023,18.87,18.717,18.717,18.717,18.411,18.717,18.564,18.87,18.564,18.411,18.411,18.717,18.717,18.717,18.87,18.564,18.717,18.717,18.564,18.564,18.717,18.717,18.564,18.87,18.717,18.87,18.717,18.717,18.87,18.87,18.717,18.87,18.87,18.717,18.87,18.717,18.717,18.717,18.717,18.717,18.564,18.717,18.87,18.717,18.87,18.564,18.717,18.717,18.717,18.564,18.717,18.717,18.717,18.717,18.564,18.411,18.564,18.87,18.87,18.717,18.717
4115,58,58,109,32,-512.826,-515.477,-514.621,-515.605,-517.941,-518.631,-465.991,-454.326,-506.062,15.539,15.387,15.234,15.387,14.929,15.081,14.929,15.234,15.081,15.387,15.234,15.234,14.623,14.929,14.776,14.929,15.081,14.776,14.776,14.623,14.929,15.234,15.081,14.776,15.081,15.081,14.776,14.623,15.081,14.776,15.081,15.081,15.387,15.387,14.623,14.776,14.776,15.387,15.081,14.776,15.387,15.081,15.234,15.234,15.081,14.776,15.234,14.623,15.081,15.081,14.623,15.081,14.623,15.081,15.234,15.081,14.776,14.776,15.081,14.776,14.776,14.623,15.081,15.234,14.623
4116,58,58,108,32,-511.406,-513.612,-522.453,-523.596,-532.122,-524.458,-464.716,-449.736,-505.773,11.272,10.966,11.425,11.272,11.272,11.425,11.578,11.578,11.578,11.885,11.732,11.732,11.578,11.425,11.578,11.732,11.578,11.732,11.425,11.272,11.272,11.732,11.732,11.119,11.732,11.425,11.732,11.578,12.038,11.578,11.272,11.425,11.578,11.578,11.578,11.425,11.272,11.425,11.578,10.966,11.425,11.272,11.425,11.272,11.578,11.425,11.578,11.578,11.578,11.578,11.732,11.272,11.272,11.425,11.272,11.272,11.272,11.425,11.272,11.578,11.119,11.425,11.578,11.578,11.732
4117,58,58,107,32,-518.127,-526.524,-523.859,-519.912,-515.996,-514.177,-469.432,-456.778,-508.702,13.057,13.057,13.364,13.21,13.057,13.21,13.364,13.057,13.21,13.517,13.517,13.21,13.057,13.21,13.057,13.057,13.21,13.057,12.904,12.598,12.904,13.364,13.057,12.598,13.21,12.904,13.21,13.21,13.364,13.057,12.445,13.057,12.904,12.904,12.904,12.751,12.904,13.057,13.517,12.598,13.057,12.904,12.904,12.598,12.904,13.057,13.057,12.904,12.904,12.904,13.057,12.751,12.598,12.904,12.904,12.904,12.292,13.057,12.904,13.057,12.445,12.904,13.057,13.057,12.751
4118,58,58,106,32,-516.537,-514.846,-516.535,-516.691,-523.189,-516.352,-469.344,-453.151,-508.995,13.174,13.327,13.021,13.174,13.021,13.021,13.021,13.174,13.021,12.868,12.868,13.021,13.174,12.868,13.021,13.021,12.868,13.021,12.868,13.174,13.021,13.021,13.174,13.174,13.021,12.868,13.021,13.021,13.021,13.021,13.021,13.021,13.021,13.021,13.021,12.868,13.021,12.868,13.021,13.174,12.868,13.174,13.021,13.021,13.021,13.021,13.174,13.021,13.021,13.021,13.021,13.021,13.174,13.021,13.174,13.021,13.021,12.868,13.174,12.868,13.174,12.868,13.021,13.021,12.715
4119,58,58,105,32,-516.372,-520.63,-516.509,-514.42,-520.008,-513.78,-468.371,-455.452,-507.059,14.555,14.555,14.555,14.402,14.096,14.402,14.249,14.402,14.249,14.402,14.402,14.249,14.249,13.943,14.249,14.249,14.096,14.249,14.096,14.096,13.638,14.402,14.096,13.791,14.402,13.943,14.249,14.402,14.249,14.249,13.943,13.943,14.249,14.249,14.249,13.943,14.249,13.638,14.096,13.791,13.791,13.791,13.791,13.638,14.249,14.249,14.249,14.096,14.249,14.249,13.943,13.791,13.791,13.943,13.638,13.791,13.791,13.791,13.943,13.943,13.638,13.791,14.249,14.249,13.943
4120,58,58,104,32,-511.227,-514.06,-514.346,-513.999,-516.631,-516.643,-465.154,-453.282,-503.521,12.943,13.249,13.554,13.096,13.554,13.096,13.554,12.943,13.096,13.096,12.943,13.096,13.402,13.402,13.402,13.402,13.096,13.707,13.402,13.554,12.943,12.943,12.791,12.943,13.096,13.096,13.249,13.402,12.943,13.554,12.943,12.943,12.943,13.096,13.402,13.249,13.554,13.096,13.402,13.554,12.791,12.791,13.096,13.096,12.943,13.402,13.402,13.402,13.096,12.943,13.402,12.943,13.707,13.096,12.791,13.402,13.402,13.096,13.096,13.249,13.554,13.554,13.096,13.096,13.554
4121,58,58,103,32,-511.025,-513.597,-513.856,-514.298,-516.644,-517.451,-464.811,-452.833,-503.984,12.904,12.904,13.057,12.904,13.209,12.904,13.209,12.751,12.904,12.751,12.751,12.904,13.057,13.057,13.209,13.057,12.904,13.057,13.209,12.904,12.751,12.751,12.751,12.904,12.751,12.904,12.904,13.057,12.598,13.057,12.751,12.598,12.751,12.751,13.057,13.057,13.057,12.751,13.057,13.057,12.751,12.751,12.598,12.904,12.904,13.057,13.057,13.057,12.904,12.751,13.209,12.751,13.057,12.751,12.751,13.057,12.904,12.904,12.751,12.904,13.057,13.057,12.751,12.751,13.057
4122,58,58,102,32,-511.131,-513.982,-514.407,-513.99,-517.022,-516.825,-465.054,-452.979,-504.175,12.83,12.83,13.136,12.83,12.983,12.524,12.983,12.524,12.677,12.677,12.524,12.83,12.983,12.983,12.983,13.136,12.677,13.136,13.136,13.136,12.677,12.524,12.524,12.677,12.677,12.83,12.983,12.83,12.677,13.136,12.677,12.524,12.524,12.83,12.983,12.983,13.289,12.677,12.983,13.136,12.677,12.677,12.677,12.677,12.83,12.983,12.983,12.983,12.83,12.677,12.83,12.677,13.136,12.677,12.677,12.983,12.983,12.83,12.677,12.83,12.983,13.136,12.83,12.83,12.983
4123,58,58,101,32,-510.394,-513.607,-513.939,-514.216,-516.838,-517.882,-465.044,-452.718,-503.048,12.254,12.407,12.56,12.407,12.713,12.254,12.56,11.948,12.254,12.254,11.948,12.254,12.713,12.56,12.56,12.407,12.254,12.866,12.713,12.56,12.407,12.101,12.101,12.254,12.101,12.407,12.407,12.56,12.101,12.713,12.254,12.254,12.101,12.254,12.56,12.56,12.56,12.101,12.407,12.866,12.101,12.101,12.254,12.101,12.101,12.866,12.407,12.866,12.407,12.101,12.713,11.948,12.866,12.254,12.101,12.56,12.713,12.713,12.101,12.407,12.56,12.713,12.254,12.407,12.56
4124,58,58,116,33,-512.62,-515.742,-515.463,-516.205,-517.069,-517.379,-465.286,-453.265,-506.259,16.5,16.958,16.653,16.805,16.194,16.653,16.653,16.805,16.194,16.958,16.194,16.347,16.5,16.958,16.5,16.347,16.805,16.347,16.805,16.653,16.347,16.347,16.194,16.653,16.194,16.194,16.347,16.347,16.805,16.653,16.805,16.653,16.347,16.653,16.958,16.347,16.347,16.347,16.194,16.194,16.347,16.805,16.194,16.958,16.805,16.194,16.347,16.653,16.347,16.5,16.805,16.347,16.194,16.805,16.194,16.653,16.5,16.041,16.194,16.194,16.805,16.347,16.653,16.347,16.194
4125,58,58,115,33,-513.368,-516.322,-516.069,-516.496,-518.996,-518.499,-466.443,-454.73,-505.944,16.701,16.701,16.549,16.701,16.396,16.396,16.701,16.549,16.549,16.854,16.243,16.396,16.243,16.854,16.549,16.396,16.701,16.396,16.701,16.701,16.549,16.396,16.396,16.396,16.396,16.396,16.396,16.549,16.701,16.549,16.854,16.701,16.396,16.549,17.007,16.396,16.701,16.549,16.243,16.396,16.396,16.701,16.243,16.854,16.701,16.243,16.396,16.549,16.396,16.549,16.854,16.396,16.243,16.854,16.396,16.549,16.549,16.243,16.243,16.243,16.549,16.396,16.701,16.549,16.396
4126,58,58,114,33,-513.022,-515.932,-516.267,-516.793,-518.494,-519.069,-466.849,-454.93,-506.425,16.716,16.869,16.869,17.022,16.716,16.563,16.869,17.022,16.716,17.022,16.716,16.869,16.563,17.022,16.716,16.716,16.869,16.716,16.869,16.716,16.716,16.716,16.716,16.716,16.563,16.716,16.563,16.716,16.869,16.716,16.869,16.563,16.716,16.716,17.022,16.716,16.716,16.716,16.563,16.716,16.716,16.869,16.563,17.022,16.869,16.563,16.869,16.869,16.563,16.716,17.022,16.563,16.563,16.869,16.563,16.869,16.869,16.563,16.41,16.563,16.869,16.716,16.716,16.716,16.716
4127,58,58,113,33,-512.673,-515.962,-515.686,-515.89,-518.087,-517.727,-466.165,-454.403,-505.505,16.684,16.99,16.837,16.99,16.531,16.531,16.99,16.837,16.684,16.99,16.377,16.531,16.377,17.143,16.684,16.377,16.99,16.531,16.99,16.837,16.531,16.531,16.531,16.684,16.377,16.531,16.531,16.531,17.143,16.684,16.99,16.684,16.377,16.837,17.143,16.531,16.531,16.531,16.377,16.377,16.531,16.837,16.377,17.143,16.837,16.377,16.531,16.837,16.531,16.684,17.143,16.684,16.377,16.99,16.377,16.837,16.837,16.377,16.377,16.377,16.99,16.531,16.837,16.531,16.377
4128,58,58,112,33,-512.519,-515.795,-516.527,-517.21,-518.465,-518.593,-467.143,-455.625,-505.882,16.196,15.431,15.89,15.431,15.737,15.737,15.278,15.278,15.737,15.278,15.584,15.431,15.584,14.972,15.584,15.431,15.125,15.278,15.125,15.431,15.125,15.584,15.431,15.125,15.584,15.431,15.584,15.584,15.125,15.278,15.125,15.278,15.431,15.278,15.278,15.431,15.737,15.431,15.431,15.431,15.584,15.278,15.431,15.278,15.278,15.431,15.584,15.278,15.584,15.125,15.278,15.431,15.431,15.125,15.584,14.972,14.972,15.431,15.431,15.431,14.972,15.584,15.278,15.431,15.431
4129,58,58,111,33,-513.203,-516.204,-515.989,-516.132,-518.627,-518.094,-468.856,-457.079,-505.672,15.234,15.081,15.081,14.929,14.776,14.929,14.929,14.776,14.776,14.776,14.776,14.776,14.776,14.776,14.776,14.776,14.776,14.623,14.776,14.929,14.623,14.776,14.776,14.776,14.776,14.776,14.776,14.929,14.776,14.929,14.776,14.776,14.776,14.776,14.929,14.623,14.776,14.929,14.776,14.623,14.929,14.929,14.776,14.929,14.929,14.623,14.776,14.929,14.929,14.776,14.929,14.929,14.623,14.776,14.776,14.623,14.776,14.776,14.776,14.776,14.776,14.776,14.776,14.929,14.623
4130,58,58,110,33,-512.48,-515.194,-515.695,-516.531,-518.026,-518.556,-466.817,-454.137,-505.639,14.799,14.187,14.799,14.952,14.952,14.799,14.646,14.646,14.952,14.646,14.799,14.646,14.799,14.187,14.493,14.493,14.34,14.952,14.646,14.646,14.493,14.646,14.952,14.34,14.799,14.799,14.493,14.493,14.34,14.34,14.34,14.493,14.646,14.34,14.493,14.799,14.952,14.493,14.493,14.799,14.646,14.493,14.799,14.646,14.34,14.799,14.646,14.493,14.646,14.34,14.493,14.493,14.799,14.646,14.493,14.493,14.34,14.799,14.646,14.493,14.493,14.799,14.34,14.493,14.799
4131,58,58,109,33,-512.789,-515.296,-515.567,-516.15,-517.665,-517.886,-465.824,-454.128,-505.69,15.045,14.434,14.892,14.892,15.198,15.045,14.892,14.739,15.045,14.586,15.198,14.739,14.892,14.281,14.586,14.739,14.434,14.892,14.739,14.739,14.586,14.892,14.892,14.586,15.045,14.892,14.586,14.739,14.434,14.586,14.434,14.586,14.739,14.434,14.434,14.892,14.739,14.739,14.739,14.892,14.586,14.434,14.892,14.434,14.281,15.045,14.739,14.434,14.586,14.434,14.434,14.434,14.892,14.586,14.739,14.434,14.434,14.739,14.892,14.586,14.434,14.739,14.281,14.739,14.892
4132,58,58,108,33,-512.684,-515.083,-515.272,-515.75,-517.602,-518.021,-465.794,-453.994,-505.854,14.361,14.973,14.208,14.514,14.667,14.667,14.361,14.208,14.055,14.055,14.667,14.514,14.514,14.361,14.667,14.055,14.667,14.208,14.514,14.055,14.361,14.667,14.667,14.514,14.667,14.361,14.055,14.208,14.667,14.055,14.667,14.208,14.055,14.208,14.208,14.514,14.361,14.208,14.055,14.361,14.361,14.361,14.361,14.055,14.514,14.667,14.514,13.902,14.361,14.055,14.055,14.361,14.361,14.514,14.208,14.055,14.055,14.208,14.361,14.055,14.055,14.514,14.361,14.361,14.055
